"","X1_train","X2_train","Y_train"
"28085",2475,916,3
"28086",1266,339,5
"28087",946,662,5
"28088",2667,821,5
"28089",2191,106,5
"28090",2203,336,5
"28091",1199,794,4
"28092",459,332,5
"28093",551,2,3
"28094",2942,27,2
"28095",2754,682,4
"28096",1361,460,4
"28097",555,78,3
"28098",389,88,5
"28099",966,216,5
"28100",1365,903,2
"28101",303,284,1
"28102",931,406,5
"28103",1228,116,5
"28104",2649,268,5
"28105",534,218,5
"28106",1572,982,4
"28107",228,163,5
"28108",2469,146,3
"28109",2347,714,5
"28110",2790,402,4
"28111",139,135,5
"28112",2201,398,5
"28113",1975,271,5
"28114",1723,876,5
"28115",18,44,3
"28116",547,391,4
"28117",1345,24,5
"28118",1791,3,5
"28119",223,433,4
"28120",2242,28,5
"28121",2033,828,4
"28122",1763,201,4
"28123",2085,488,5
"28124",2643,297,5
"28125",519,384,4
"28126",2960,258,5
"28127",80,170,5
"28128",2371,621,5
"28129",197,550,5
"28130",2595,218,5
"28131",1790,22,5
"28132",458,886,5
"28133",917,729,3
"28134",1865,806,5
"28135",330,832,5
"28136",2511,113,5
"28137",1478,642,5
"28138",2144,168,5
"28139",1839,168,5
"28140",1874,279,5
"28141",113,5,4
"28142",1498,911,3
"28143",1895,848,5
"28144",235,232,4
"28145",318,420,5
"28146",411,933,2
"28147",2675,103,5
"28148",974,388,5
"28149",2926,68,4
"28150",688,116,5
"28151",2398,213,2
"28152",385,30,5
"28153",397,776,4
"28154",929,618,5
"28155",2713,138,5
"28156",2301,773,2
"28157",2230,165,5
"28158",573,3,5
"28159",439,168,5
"28160",699,657,4
"28161",826,50,5
"28162",2636,154,5
"28163",539,697,3
"28164",1504,486,5
"28165",339,5,4
"28166",1259,494,3
"28167",403,727,5
"28168",318,473,5
"28169",847,80,4
"28170",335,36,5
"28171",1768,38,5
"28172",985,4,4
"28173",852,14,5
"28174",966,677,4
"28175",1302,218,5
"28176",114,462,5
"28177",2350,501,5
"28178",2212,368,4
"28179",1895,281,3
"28180",2720,146,4
"28181",1577,292,5
"28182",386,7,3
"28183",1652,39,5
"28184",2950,117,4
"28185",880,124,5
"28186",1836,989,5
"28187",2697,830,4
"28188",2570,95,5
"28189",546,493,4
"28190",1817,173,5
"28191",2727,619,4
"28192",929,540,4
"28193",343,279,5
"28194",10,175,5
"28195",2230,893,5
"28196",1103,218,5
"28197",1225,76,5
"28198",2984,764,4
"28199",891,661,5
"28200",300,396,2
"28201",860,13,4
"28202",2080,29,3
"28203",2947,82,5
"28204",2728,830,4
"28205",2621,761,5
"28206",2613,44,5
"28207",2085,82,5
"28208",1449,42,4
"28209",689,362,5
"28210",375,806,5
"28211",851,126,5
"28212",447,339,4
"28213",1739,68,5
"28214",598,362,3
"28215",520,640,4
"28216",1376,4,5
"28217",2064,359,3
"28218",2582,100,3
"28219",2018,320,5
"28220",2021,597,2
"28221",1676,273,5
"28222",814,473,5
"28223",1027,898,4
"28224",1786,201,4
"28225",111,5,5
"28226",2395,989,5
"28227",2520,355,2
"28228",148,108,5
"28229",242,100,3
"28230",2710,498,4
"28231",1006,271,5
"28232",377,847,1
"28233",571,33,4
"28234",1708,699,5
"28235",2553,146,5
"28236",2201,657,4
"28237",508,413,4
"28238",551,791,5
"28239",1770,38,5
"28240",1189,565,5
"28241",1269,211,3
"28242",1633,521,5
"28243",1954,68,5
"28244",2733,62,4
"28245",1117,81,5
"28246",898,68,5
"28247",1206,46,4
"28248",454,803,5
"28249",315,166,1
"28250",2436,120,5
"28251",1833,610,3
"28252",86,352,5
"28253",1389,920,2
"28254",2965,151,5
"28255",2155,874,5
"28256",1014,4,5
"28257",1328,682,4
"28258",152,1,4
"28259",641,193,4
"28260",1565,192,3
"28261",1133,101,4
"28262",849,485,4
"28263",2500,621,5
"28264",1171,271,5
"28265",2509,322,4
"28266",2863,542,5
"28267",2673,538,5
"28268",2357,733,4
"28269",137,739,5
"28270",410,739,5
"28271",2656,468,2
"28272",855,886,5
"28273",54,691,5
"28274",2785,342,5
"28275",1493,110,1
"28276",2863,45,4
"28277",2348,8,5
"28278",1638,3,5
"28279",2067,106,5
"28280",175,373,5
"28281",2804,391,4
"28282",951,5,4
"28283",2446,1,5
"28284",2672,438,5
"28285",101,791,5
"28286",1953,282,5
"28287",574,410,4
"28288",2019,149,5
"28289",2837,42,3
"28290",2153,592,5
"28291",157,279,4
"28292",1984,377,5
"28293",1499,501,5
"28294",2510,79,3
"28295",428,28,5
"28296",1781,16,5
"28297",873,235,5
"28298",1469,376,5
"28299",378,14,4
"28300",1336,58,3
"28301",652,159,5
"28302",2881,4,5
"28303",1795,787,4
"28304",1629,978,5
"28305",1769,847,5
"28306",1282,297,2
"28307",1114,336,5
"28308",255,14,5
"28309",2194,12,5
"28310",1331,27,4
"28311",1170,45,5
"28312",2860,159,5
"28313",126,561,5
"28314",2544,24,5
"28315",2932,340,5
"28316",1332,323,5
"28317",2089,792,4
"28318",307,657,5
"28319",1248,429,5
"28320",1985,312,5
"28321",1494,11,5
"28322",1526,25,4
"28323",2301,20,3
"28324",1257,593,3
"28325",1804,67,5
"28326",786,288,4
"28327",876,422,5
"28328",2845,45,3
"28329",1427,25,5
"28330",2468,920,5
"28331",2380,600,5
"28332",287,91,4
"28333",1593,378,5
"28334",672,12,5
"28335",2434,10,5
"28336",1233,248,5
"28337",1574,517,5
"28338",1419,874,5
"28339",1465,426,4
"28340",1494,976,5
"28341",20,39,5
"28342",1135,236,5
"28343",1817,238,4
"28344",541,8,4
"28345",2446,8,5
"28346",895,28,5
"28347",2001,900,5
"28348",2791,193,4
"28349",687,149,4
"28350",1120,245,5
"28351",2390,951,5
"28352",1288,15,4
"28353",1762,45,5
"28354",2305,735,5
"28355",2516,910,3
"28356",1286,835,5
"28357",2144,325,5
"28358",1515,781,5
"28359",766,661,5
"28360",1106,501,5
"28361",290,243,5
"28362",1282,1,3
"28363",1417,282,5
"28364",2070,938,5
"28365",1733,28,3
"28366",1669,443,5
"28367",1167,273,4
"28368",925,479,5
"28369",512,18,5
"28370",1715,934,5
"28371",2978,365,5
"28372",908,15,3
"28373",1554,166,3
"28374",1590,356,5
"28375",1888,923,5
"28376",2316,45,5
"28377",2094,168,5
"28378",2849,920,4
"28379",46,979,2
"28380",2331,983,4
"28381",655,102,3
"28382",2469,643,5
"28383",2873,966,4
"28384",216,23,4
"28385",1667,428,5
"28386",1638,141,3
"28387",429,255,3
"28388",632,542,4
"28389",1930,6,4
"28390",1432,534,3
"28391",905,22,5
"28392",2762,213,5
"28393",1314,757,4
"28394",2577,979,5
"28395",1249,139,4
"28396",2536,158,3
"28397",581,498,5
"28398",74,51,4
"28399",2283,39,5
"28400",1670,546,5
"28401",790,433,5
"28402",368,350,5
"28403",283,745,4
"28404",1427,420,5
"28405",1531,398,4
"28406",2782,24,5
"28407",2546,15,5
"28408",2201,28,3
"28409",1657,433,5
"28410",1124,39,4
"28411",2149,249,2
"28412",2097,368,5
"28413",1700,152,4
"28414",593,420,5
"28415",2207,523,5
"28416",235,330,3
"28417",2371,72,5
"28418",1453,143,3
"28419",621,935,5
"28420",2331,967,5
"28421",2990,189,2
"28422",1306,589,5
"28423",2430,26,4
"28424",530,57,4
"28425",1723,636,5
"28426",2828,862,5
"28427",513,115,5
"28428",1018,263,5
"28429",2405,797,5
"28430",1245,254,5
"28431",1696,38,5
"28432",265,85,3
"28433",2612,734,4
"28434",111,210,4
"28435",2349,353,5
"28436",576,54,3
"28437",810,989,5
"28438",2183,217,4
"28439",2075,927,4
"28440",2080,168,2
"28441",2816,419,4
"28442",361,14,4
"28443",1922,6,5
"28444",636,66,3
"28445",1106,164,5
"28446",294,830,5
"28447",1511,866,5
"28448",2579,742,5
"28449",1983,766,5
"28450",2992,35,3
"28451",2840,316,4
"28452",2632,329,5
"28453",437,68,5
"28454",1231,466,5
"28455",2972,314,5
"28456",1461,13,5
"28457",1857,632,5
"28458",2759,264,5
"28459",2056,570,3
"28460",1025,828,5
"28461",2144,118,5
"28462",2931,657,5
"28463",2584,733,3
"28464",24,67,5
"28465",1910,27,5
"28466",244,218,4
"28467",462,866,5
"28468",1214,951,4
"28469",1552,22,5
"28470",1443,419,2
"28471",2063,128,4
"28472",2811,159,5
"28473",1193,222,3
"28474",443,140,3
"28475",1939,50,5
"28476",2819,453,5
"28477",1956,218,4
"28478",2770,155,5
"28479",26,339,5
"28480",1782,569,5
"28481",2495,165,5
"28482",1759,290,3
"28483",1240,540,4
"28484",1518,501,4
"28485",2445,555,5
"28486",1291,99,3
"28487",1124,927,3
"28488",1703,501,5
"28489",1841,32,5
"28490",1513,245,5
"28491",2414,29,5
"28492",2552,286,4
"28493",565,769,5
"28494",418,239,2
"28495",2950,703,5
"28496",168,44,4
"28497",2616,466,4
"28498",2613,288,5
"28499",99,100,3
"28500",1776,97,4
"28501",2964,50,5
"28502",2330,102,5
"28503",689,515,5
"28504",2422,381,5
"28505",1237,350,5
"28506",1486,661,4
"28507",1024,549,5
"28508",554,102,4
"28509",955,589,5
"28510",317,956,5
"28511",2441,340,4
"28512",1125,630,4
"28513",704,12,3
"28514",2140,27,5
"28515",230,113,3
"28516",706,305,5
"28517",996,792,5
"28518",1547,5,4
"28519",1837,516,5
"28520",760,38,5
"28521",2729,28,5
"28522",153,288,5
"28523",1436,115,4
"28524",2396,501,3
"28525",2750,733,5
"28526",31,22,5
"28527",2035,39,5
"28528",2629,82,3
"28529",2320,106,5
"28530",638,739,2
"28531",346,931,2
"28532",208,108,5
"28533",2683,412,5
"28534",355,222,5
"28535",1660,173,3
"28536",2260,170,5
"28537",2280,263,5
"28538",2070,111,3
"28539",1450,538,4
"28540",2095,846,4
"28541",2478,905,5
"28542",2583,642,5
"28543",695,27,4
"28544",529,978,5
"28545",2937,246,5
"28546",911,45,4
"28547",246,16,5
"28548",425,226,5
"28549",1565,446,4
"28550",488,876,4
"28551",2569,563,5
"28552",178,563,3
"28553",2775,142,5
"28554",255,835,5
"28555",809,884,5
"28556",2484,75,1
"28557",620,81,3
"28558",1849,39,5
"28559",2707,252,5
"28560",2566,217,5
"28561",908,245,5
"28562",2347,24,3
"28563",2435,880,4
"28564",1132,80,5
"28565",641,133,3
"28566",2553,944,4
"28567",159,177,3
"28568",2051,100,4
"28569",2936,711,5
"28570",2668,558,4
"28571",1312,422,5
"28572",2362,410,5
"28573",2334,92,4
"28574",1549,106,4
"28575",46,8,1
"28576",2744,827,4
"28577",1065,410,4
"28578",2457,812,5
"28579",1552,342,5
"28580",996,166,5
"28581",205,507,5
"28582",509,94,5
"28583",2531,645,5
"28584",2393,962,4
"28585",1429,871,4
"28586",42,796,5
"28587",621,170,5
"28588",350,284,5
"28589",1666,116,5
"28590",1756,794,3
"28591",2097,3,5
"28592",2261,39,4
"28593",271,222,3
"28594",2529,24,4
"28595",1222,563,4
"28596",1570,26,4
"28597",60,217,4
"28598",1085,103,5
"28599",2805,391,5
"28600",1966,808,3
"28601",998,284,4
"28602",1116,572,4
"28603",2421,920,5
"28604",1911,203,5
"28605",765,38,5
"28606",1733,565,5
"28607",1916,353,5
"28608",196,263,4
"28609",1846,304,4
"28610",205,72,5
"28611",2748,525,3
"28612",2657,29,4
"28613",1488,96,4
"28614",652,821,5
"28615",16,146,4
"28616",785,324,3
"28617",786,33,3
"28618",2096,194,4
"28619",431,398,4
"28620",1712,507,5
"28621",74,496,4
"28622",2136,583,5
"28623",1637,721,5
"28624",2566,569,4
"28625",2762,29,4
"28626",1054,836,4
"28627",2509,948,5
"28628",1718,274,4
"28629",1462,293,4
"28630",2365,218,5
"28631",1318,169,5
"28632",1720,140,2
"28633",2370,255,4
"28634",2845,24,5
"28635",616,26,4
"28636",1749,372,4
"28637",526,233,5
"28638",2555,469,4
"28639",2067,144,5
"28640",939,516,5
"28641",2161,303,5
"28642",603,555,5
"28643",1201,321,2
"28644",2267,151,2
"28645",1685,694,5
"28646",1662,211,3
"28647",1277,326,5
"28648",74,621,4
"28649",2832,977,5
"28650",2206,675,5
"28651",671,155,3
"28652",2199,11,4
"28653",957,6,3
"28654",51,218,3
"28655",1280,408,5
"28656",2755,531,5
"28657",893,727,5
"28658",1197,643,5
"28659",2018,84,5
"28660",176,30,5
"28661",711,55,4
"28662",1357,850,5
"28663",1249,282,5
"28664",817,906,4
"28665",2666,8,4
"28666",1025,642,5
"28667",1008,89,4
"28668",2836,592,4
"28669",1374,597,4
"28670",447,3,5
"28671",376,561,5
"28672",2742,20,5
"28673",2720,420,5
"28674",663,960,4
"28675",934,98,4
"28676",1556,550,5
"28677",1988,66,3
"28678",532,621,5
"28679",679,155,4
"28680",179,419,3
"28681",2741,428,5
"28682",1887,101,2
"28683",2044,108,5
"28684",2271,433,5
"28685",2302,791,4
"28686",1854,716,5
"28687",1205,230,3
"28688",176,24,4
"28689",335,951,5
"28690",2401,532,3
"28691",2923,635,3
"28692",2713,1,4
"28693",1059,366,5
"28694",2612,114,5
"28695",1650,364,2
"28696",2413,565,5
"28697",1712,22,5
"28698",2980,540,5
"28699",775,288,5
"28700",2567,323,5
"28701",855,523,5
"28702",2501,524,5
"28703",1038,28,5
"28704",2242,68,5
"28705",630,335,5
"28706",2748,201,5
"28707",736,687,1
"28708",312,223,5
"28709",1468,38,5
"28710",90,345,5
"28711",2849,906,5
"28712",598,360,4
"28713",1385,565,5
"28714",1622,402,1
"28715",2768,187,4
"28716",2992,3,5
"28717",1070,114,5
"28718",830,886,5
"28719",2507,232,5
"28720",2276,682,5
"28721",1419,4,4
"28722",2718,662,5
"28723",2909,846,4
"28724",1929,167,5
"28725",1206,774,3
"28726",558,444,4
"28727",2427,273,5
"28728",2203,746,5
"28729",2110,425,5
"28730",1015,332,5
"28731",1482,832,5
"28732",2037,29,3
"28733",1530,129,4
"28734",1904,84,3
"28735",1904,537,5
"28736",588,80,5
"28737",1755,40,5
"28738",605,24,5
"28739",1959,10,4
"28740",119,746,5
"28741",1421,791,4
"28742",1713,23,4
"28743",117,782,5
"28744",1415,66,5
"28745",762,230,4
"28746",1791,825,4
"28747",2604,175,5
"28748",2929,312,3
"28749",84,66,4
"28750",60,851,4
"28751",404,325,5
"28752",260,336,5
"28753",1109,329,3
"28754",221,927,4
"28755",654,155,4
"28756",2649,248,5
"28757",2031,284,5
"28758",570,158,4
"28759",2197,194,5
"28760",397,57,3
"28761",139,5,4
"28762",1925,164,5
"28763",2212,203,4
"28764",2614,967,5
"28765",1059,592,5
"28766",1061,796,3
"28767",1284,309,5
"28768",1142,288,2
"28769",1185,98,4
"28770",852,95,4
"28771",100,715,5
"28772",2029,67,4
"28773",741,13,5
"28774",1871,776,4
"28775",2495,81,5
"28776",2384,33,3
"28777",2210,13,5
"28778",2947,128,5
"28779",1339,271,5
"28780",1323,49,5
"28781",1713,13,5
"28782",2381,25,5
"28783",2087,57,5
"28784",1918,55,4
"28785",615,989,3
"28786",1881,11,5
"28787",1207,128,4
"28788",2777,106,5
"28789",70,6,5
"28790",992,271,4
"28791",1803,824,5
"28792",2277,450,5
"28793",1429,911,4
"28794",1855,480,4
"28795",334,19,5
"28796",96,245,5
"28797",1046,518,4
"28798",209,806,4
"28799",1607,542,4
"28800",1415,521,4
"28801",1584,150,4
"28802",2640,320,4
"28803",199,381,3
"28804",2146,237,5
"28805",4,691,5
"28806",1817,253,3
"28807",671,95,3
"28808",1239,983,5
"28809",1859,139,4
"28810",2190,304,5
"28811",1918,995,4
"28812",22,814,5
"28813",2921,764,5
"28814",2372,685,5
"28815",356,6,5
"28816",2141,87,5
"28817",2005,413,5
"28818",730,194,5
"28819",2655,459,5
"28820",2292,38,4
"28821",44,103,4
"28822",238,101,3
"28823",2918,152,5
"28824",36,45,5
"28825",507,268,4
"28826",282,218,3
"28827",1639,96,5
"28828",573,428,5
"28829",1988,8,3
"28830",399,278,3
"28831",1042,944,3
"28832",2050,99,5
"28833",908,20,3
"28834",810,284,5
"28835",2626,42,5
"28836",822,114,3
"28837",943,664,5
"28838",2887,54,5
"28839",2157,550,5
"28840",781,28,3
"28841",1496,29,2
"28842",1506,916,4
"28843",1868,65,5
"28844",1157,691,5
"28845",2586,377,5
"28846",298,565,4
"28847",90,331,5
"28848",2415,943,5
"28849",2902,466,5
"28850",1039,288,5
"28851",2708,89,4
"28852",1015,194,5
"28853",1974,128,5
"28854",2985,593,5
"28855",1011,490,2
"28856",2011,806,4
"28857",1423,96,5
"28858",1551,78,5
"28859",2393,452,4
"28860",2574,25,4
"28861",2233,419,4
"28862",2470,1,4
"28863",2791,286,5
"28864",2602,462,5
"28865",1292,815,3
"28866",1964,588,5
"28867",1018,431,5
"28868",1246,466,5
"28869",2593,542,5
"28870",1267,923,3
"28871",2851,769,3
"28872",1619,367,5
"28873",2647,72,5
"28874",1946,87,4
"28875",1520,213,5
"28876",609,643,5
"28877",2218,164,5
"28878",2081,80,3
"28879",1295,384,5
"28880",1388,344,1
"28881",815,38,3
"28882",1258,687,5
"28883",421,238,5
"28884",2420,507,5
"28885",135,106,5
"28886",2161,452,5
"28887",1264,325,4
"28888",1765,605,5
"28889",1371,146,5
"28890",572,824,5
"28891",77,398,5
"28892",2016,223,5
"28893",1996,158,5
"28894",1287,3,4
"28895",2250,989,5
"28896",1482,691,5
"28897",2309,568,4
"28898",401,329,5
"28899",1975,937,5
"28900",870,113,5
"28901",1982,271,4
"28902",980,339,5
"28903",2222,419,5
"28904",1476,880,5
"28905",852,524,3
"28906",2382,906,5
"28907",683,293,5
"28908",694,179,4
"28909",2407,8,5
"28910",804,514,5
"28911",1140,491,5
"28912",2062,449,4
"28913",2303,24,4
"28914",272,375,2
"28915",2002,638,5
"28916",461,210,5
"28917",1398,517,5
"28918",430,830,4
"28919",1066,492,5
"28920",1189,91,5
"28921",2064,56,4
"28922",113,983,4
"28923",420,25,2
"28924",875,979,3
"28925",927,139,5
"28926",1903,388,5
"28927",1353,95,4
"28928",103,27,5
"28929",155,493,5
"28930",2877,312,5
"28931",38,880,5
"28932",139,321,4
"28933",42,483,5
"28934",1841,100,4
"28935",2034,834,5
"28936",2432,263,4
"28937",1120,332,5
"28938",1734,1,2
"28939",2293,146,4
"28940",2026,850,5
"28941",910,26,4
"28942",2044,326,5
"28943",1656,189,5
"28944",177,78,3
"28945",1476,523,5
"28946",851,44,5
"28947",442,24,4
"28948",2260,140,5
"28949",898,2,4
"28950",1141,207,5
"28951",536,550,5
"28952",19,880,5
"28953",1442,569,5
"28954",2887,7,4
"28955",2924,963,4
"28956",2425,173,4
"28957",1491,773,4
"28958",826,323,5
"28959",2045,26,5
"28960",2386,570,4
"28961",2123,66,5
"28962",919,293,4
"28963",1743,874,4
"28964",971,43,3
"28965",186,95,4
"28966",1058,837,5
"28967",119,388,5
"28968",22,24,5
"28969",450,222,5
"28970",1752,691,5
"28971",649,248,5
"28972",205,729,3
"28973",114,28,5
"28974",2493,325,5
"28975",2348,550,3
"28976",2748,916,5
"28977",1957,140,4
"28978",1412,316,4
"28979",2491,139,5
"28980",891,57,4
"28981",2372,157,5
"28982",1496,352,5
"28983",1873,422,3
"28984",150,814,5
"28985",1398,35,5
"28986",355,698,3
"28987",1995,804,3
"28988",1595,57,5
"28989",234,621,5
"28990",2306,714,4
"28991",2164,925,5
"28992",1744,76,5
"28993",377,66,2
"28994",553,278,5
"28995",375,4,5
"28996",2547,972,4
"28997",723,115,5
"28998",2277,721,5
"28999",1877,288,5
"29000",253,24,2
"29001",1249,787,4
"29002",356,218,5
"29003",2638,2,5
"29004",2831,173,5
"29005",814,820,5
"29006",724,96,5
"29007",2779,68,5
"29008",1426,674,5
"29009",1047,2,1
"29010",2909,35,5
"29011",819,733,5
"29012",2475,24,2
"29013",2727,27,4
"29014",281,836,5
"29015",1244,85,5
"29016",1251,571,3
"29017",608,76,5
"29018",970,168,5
"29019",2728,689,4
"29020",1389,6,5
"29021",237,120,5
"29022",2536,1,2
"29023",1556,633,5
"29024",679,166,4
"29025",1820,288,2
"29026",1670,252,4
"29027",923,281,5
"29028",515,132,5
"29029",111,29,4
"29030",478,20,3
"29031",1519,531,5
"29032",1614,876,5
"29033",1900,88,2
"29034",1053,10,5
"29035",1471,316,3
"29036",1745,339,5
"29037",251,910,5
"29038",1288,164,4
"29039",1590,983,5
"29040",2327,10,5
"29041",653,407,2
"29042",902,745,2
"29043",1769,802,5
"29044",2706,26,4
"29045",512,415,4
"29046",2053,835,5
"29047",633,33,4
"29048",1749,119,5
"29049",885,120,5
"29050",1875,6,5
"29051",1922,479,5
"29052",1925,493,5
"29053",2823,832,5
"29054",2323,901,5
"29055",2458,146,4
"29056",2903,102,5
"29057",793,3,5
"29058",977,168,4
"29059",2428,805,5
"29060",183,18,5
"29061",2127,388,5
"29062",2642,453,5
"29063",1791,143,4
"29064",1974,125,5
"29065",2057,954,5
"29066",766,643,5
"29067",598,538,5
"29068",1276,462,5
"29069",2037,365,5
"29070",16,146,4
"29071",696,56,5
"29072",2948,293,5
"29073",284,167,5
"29074",2728,428,4
"29075",53,253,4
"29076",99,87,4
"29077",130,422,1
"29078",2874,452,5
"29079",411,896,4
"29080",947,13,5
"29081",2250,923,5
"29082",2454,372,5
"29083",73,194,4
"29084",1966,256,5
"29085",529,14,3
"29086",1544,288,5
"29087",234,7,3
"29088",2681,844,5
"29089",938,473,4
"29090",1897,28,5
"29091",1202,150,5
"29092",22,27,4
"29093",1869,66,5
"29094",870,576,5
"29095",1908,150,3
"29096",1929,4,4
"29097",2784,594,5
"29098",1540,141,5
"29099",1457,118,4
"29100",2984,840,4
"29101",2329,66,4
"29102",1746,24,5
"29103",1381,119,3
"29104",454,15,4
"29105",1045,18,4
"29106",2410,632,5
"29107",2716,569,5
"29108",2300,9,4
"29109",1777,438,5
"29110",2184,45,5
"29111",2082,137,5
"29112",1232,114,5
"29113",2887,517,4
"29114",34,673,4
"29115",2965,126,3
"29116",498,92,5
"29117",2700,218,5
"29118",2838,32,4
"29119",1270,894,5
"29120",2757,166,4
"29121",1799,93,5
"29122",1565,263,5
"29123",1429,657,4
"29124",1132,437,4
"29125",2382,89,5
"29126",1163,38,4
"29127",1301,141,5
"29128",556,151,4
"29129",729,452,5
"29130",1410,314,4
"29131",2844,995,5
"29132",1067,460,2
"29133",2100,339,5
"29134",1415,175,1
"29135",388,211,5
"29136",547,393,5
"29137",2224,330,4
"29138",1366,173,5
"29139",1694,173,5
"29140",1575,517,4
"29141",2368,438,5
"29142",935,338,5
"29143",2362,474,5
"29144",2723,32,5
"29145",2957,113,3
"29146",2891,193,5
"29147",250,716,5
"29148",686,125,5
"29149",988,650,4
"29150",165,410,5
"29151",2553,479,4
"29152",414,54,5
"29153",2926,638,5
"29154",305,382,5
"29155",2753,103,4
"29156",83,330,4
"29157",2185,94,5
"29158",743,428,5
"29159",1383,13,5
"29160",790,749,5
"29161",2825,744,2
"29162",1233,769,5
"29163",2610,466,5
"29164",840,923,1
"29165",2465,42,5
"29166",1380,564,3
"29167",2523,742,5
"29168",957,502,5
"29169",1272,96,3
"29170",358,78,4
"29171",2682,954,5
"29172",1598,436,5
"29173",1888,691,5
"29174",2065,707,4
"29175",2692,68,4
"29176",1450,401,5
"29177",2987,558,3
"29178",2864,74,5
"29179",2884,559,4
"29180",259,207,5
"29181",2451,365,5
"29182",1795,998,4
"29183",1774,356,4
"29184",2404,2,5
"29185",1361,388,5
"29186",2039,132,3
"29187",1217,58,4
"29188",1746,479,5
"29189",1693,920,4
"29190",163,150,4
"29191",1441,201,5
"29192",2850,138,5
"29193",957,25,3
"29194",2581,76,5
"29195",2203,479,5
"29196",1063,152,5
"29197",2921,155,5
"29198",2616,657,3
"29199",2887,714,3
"29200",543,561,4
"29201",550,634,4
"29202",2765,3,5
"29203",230,848,5
"29204",2777,388,4
"29205",900,28,4
"29206",2589,245,5
"29207",1295,133,4
"29208",2675,101,3
"29209",2951,11,5
"29210",1575,1,4
"29211",290,293,4
"29212",133,85,5
"29213",2878,297,5
"29214",2807,821,5
"29215",1029,152,3
"29216",695,362,3
"29217",1274,924,5
"29218",1701,124,5
"29219",2457,39,5
"29220",2735,127,5
"29221",595,396,5
"29222",217,727,5
"29223",1954,36,5
"29224",2760,68,4
"29225",1405,886,5
"29226",1033,218,5
"29227",1529,507,3
"29228",962,12,5
"29229",2062,946,4
"29230",907,89,4
"29231",2843,850,5
"29232",1875,86,5
"29233",238,572,5
"29234",1279,306,5
"29235",515,840,5
"29236",928,93,4
"29237",1673,392,4
"29238",208,168,4
"29239",1904,788,3
"29240",2405,704,5
"29241",2174,507,5
"29242",62,251,4
"29243",2519,109,4
"29244",1621,20,3
"29245",1734,21,5
"29246",1862,569,4
"29247",529,284,5
"29248",963,28,5
"29249",1897,865,5
"29250",1680,563,5
"29251",447,223,3
"29252",2768,900,5
"29253",1489,106,4
"29254",2774,44,3
"29255",1668,895,4
"29256",1867,910,5
"29257",2941,534,5
"29258",1790,769,5
"29259",2820,398,3
"29260",1776,520,5
"29261",1441,548,5
"29262",943,682,4
"29263",2601,222,5
"29264",2395,398,5
"29265",2444,594,3
"29266",166,192,5
"29267",371,314,5
"29268",2247,636,5
"29269",1936,367,5
"29270",213,170,4
"29271",1948,362,5
"29272",2915,678,3
"29273",362,524,4
"29274",1175,14,5
"29275",2314,94,4
"29276",168,329,4
"29277",896,284,5
"29278",2001,501,5
"29279",671,132,5
"29280",892,108,5
"29281",2131,438,3
"29282",2170,109,4
"29283",1928,825,5
"29284",2093,842,5
"29285",915,111,5
"29286",2745,223,5
"29287",1802,8,5
"29288",1340,897,4
"29289",1374,193,5
"29290",2977,317,4
"29291",2075,368,5
"29292",2178,444,4
"29293",1344,664,4
"29294",2212,697,4
"29295",150,155,5
"29296",258,211,5
"29297",101,691,5
"29298",1272,3,5
"29299",75,27,5
"29300",480,74,5
"29301",1028,321,3
"29302",1810,4,3
"29303",3,175,4
"29304",2050,377,5
"29305",2822,89,4
"29306",2868,382,3
"29307",2852,203,5
"29308",2968,152,4
"29309",1970,972,5
"29310",235,189,4
"29311",593,29,4
"29312",1199,26,4
"29313",271,54,5
"29314",1310,846,5
"29315",987,28,5
"29316",2835,492,3
"29317",1018,218,5
"29318",2107,880,5
"29319",1312,449,5
"29320",2013,22,5
"29321",1327,677,3
"29322",2750,166,3
"29323",2630,886,5
"29324",323,68,4
"29325",789,82,5
"29326",2842,236,5
"29327",2064,275,5
"29328",685,824,5
"29329",650,55,4
"29330",2629,599,4
"29331",2069,542,4
"29332",2714,413,5
"29333",381,219,5
"29334",1994,341,5
"29335",678,144,5
"29336",1318,282,4
"29337",1593,314,5
"29338",2715,454,5
"29339",1149,18,3
"29340",1778,832,5
"29341",1189,617,5
"29342",1527,106,5
"29343",1728,827,5
"29344",391,521,5
"29345",884,597,4
"29346",2870,342,3
"29347",1422,24,5
"29348",2569,321,5
"29349",1572,764,5
"29350",2931,85,5
"29351",427,470,4
"29352",1964,413,5
"29353",2850,167,5
"29354",1052,944,4
"29355",562,871,5
"29356",110,54,5
"29357",2693,523,4
"29358",1605,324,4
"29359",2369,957,5
"29360",1602,591,3
"29361",3000,998,3
"29362",361,10,5
"29363",3000,827,4
"29364",375,406,5
"29365",445,139,5
"29366",1854,478,5
"29367",2594,248,4
"29368",2014,146,4
"29369",1359,446,3
"29370",2824,466,4
"29371",868,175,5
"29372",1972,917,5
"29373",1901,321,5
"29374",1282,113,5
"29375",858,29,5
"29376",1666,97,5
"29377",644,57,5
"29378",2992,11,5
"29379",760,931,5
"29380",1391,21,5
"29381",419,998,4
"29382",249,523,5
"29383",2251,18,4
"29384",1233,727,5
"29385",580,29,5
"29386",1688,464,5
"29387",1127,98,2
"29388",1383,120,4
"29389",2891,682,5
"29390",1147,2,5
"29391",1797,601,5
"29392",1593,99,2
"29393",257,284,4
"29394",1246,261,5
